"Date Inserted","Reporting Date","Sale Month","Store","Artist","Title","ISRC","UPC","Quantity","Team Percentage","Source Type","Country of Sale","Songwriter Royalties Withheld (USD)","Earnings (USD)","Recoup (USD)"
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v2","QT6G72590253","199939291976","2","100","Song","PK","0.00000","0.000034624393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v2","QT6G72590253","199939291976","0","100","Song","PH","0.00000","0.000951317201",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v2","QT6G72590253","199939291976","0","100","Song","IN","0.00000","0.013417965996",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v2","QT6G72590253","199939291976","1","100","Song","ID","0.00000","0.005914102393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally PIER 21 v2","QT6G72590253","199939291976","6","100","Song","BD","0.00000","0.006412741695",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally SEAWALL BLVD v2","QT6G72590252","199939291976","0","100","Song","VN","0.00000","0.000637243546",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally SEAWALL BLVD v2","QT6G72590252","199939291976","8","100","Song","US","0.00000","0.018318651171",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally SEAWALL BLVD v2","QT6G72590252","199939291976","2","100","Song","PK","0.00000","0.000034624393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally SEAWALL BLVD v2","QT6G72590252","199939291976","0","100","Song","PH","0.00000","0.000951317201",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally SEAWALL BLVD v2","QT6G72590252","199939291976","0","100","Song","IN","0.00000","0.013417965996",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally SEAWALL BLVD v2","QT6G72590252","199939291976","1","100","Song","ID","0.00000","0.005914102393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally SEAWALL BLVD v2","QT6G72590252","199939291976","6","100","Song","BD","0.00000","0.006412741695",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","0","100","Song","VN","0.00000","0.000637243546",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","8","100","Song","US","0.00000","0.018318651171",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","2","100","Song","PK","0.00000","0.000034624393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","0","100","Song","PH","0.00000","0.000951317201",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","0","100","Song","IN","0.00000","0.013417965996",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","1","100","Song","ID","0.00000","0.005914102393",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Day 2 Headley Park Country v1","QT6G72590251","199939291976","6","100","Song","BD","0.00000","0.006412741695",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","145","100","Song","US","0.00000","0.355515448515",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","4","100","Song","PK","0.00000","0.000465748766",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","8","100","Song","MX","0.00000","0.000812259444",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","1","100","Song","KR","0.00000","0.001300735467",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","14","100","Song","IN","0.00000","0.423426660546",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","10","100","Song","ID","0.00000","0.063765994209",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","1","100","Song","GB","0.00000","0.008893747417",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","1","100","Song","DE","0.00000","0.001704544448",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","3","100","Song","CA","0.00000","0.010249673850",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","35","100","Song","BD","0.00000","0.894816747429",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","LONE STAR RALLY DAY 1 Hip Hop Indie","QT6FY2597922","199942850061","3","100","Song","AU","0.00000","0.010975585710",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","145","100","Song","US","0.00000","0.355515448515",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","4","100","Song","PK","0.00000","0.000465748766",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","8","100","Song","MX","0.00000","0.000812259444",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","1","100","Song","KR","0.00000","0.001300735467",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","14","100","Song","IN","0.00000","0.423426660546",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","10","100","Song","ID","0.00000","0.063765994209",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","1","100","Song","GB","0.00000","0.008893747417",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","1","100","Song","DE","0.00000","0.001704544448",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","3","100","Song","CA","0.00000","0.010249673850",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","35","100","Song","BD","0.00000","0.894816747429",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally INTRO HYPE COUNTRY","QT6FY2597921","199942850061","3","100","Song","AU","0.00000","0.010975585710",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","145","100","Song","US","0.00000","0.355515448515",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","4","100","Song","PK","0.00000","0.000465748766",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","8","100","Song","MX","0.00000","0.000812259444",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","1","100","Song","KR","0.00000","0.001300735467",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","14","100","Song","IN","0.00000","0.423426660546",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","10","100","Song","ID","0.00000","0.063765994209",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","1","100","Song","GB","0.00000","0.008893747417",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","1","100","Song","DE","0.00000","0.001704544448",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","3","100","Song","CA","0.00000","0.010249673850",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","35","100","Song","BD","0.00000","0.894816747429",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","Lone Star Rally Country Anthem (Travel Anthem with Southern Rally Energy)","QT6FY2597920","199942850061","3","100","Song","AU","0.00000","0.010975585710",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","32","100","Song","US","0.00000","0.044931151454",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","1","100","Song","PL","0.00000","0.001265504214",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","2","100","Song","MX","0.00000","0.001079644849",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","38","100","Song","IN","0.00000","0.010163246241",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","0","100","Song","GB","0.00000","0.000582486051",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","3","100","Song","CA","0.00000","0.005984811608",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","215","100","Song","BD","0.00000","0.021799963123",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Anthem Trap v4","QT6FK2548235","199944510901","0","100","Song","AU","0.00000","0.000669513849",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone 2015 Late Trap v3","QT6FK2548234","199944510901","32","100","Song","US","0.00000","0.044931151454",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone 2015 Late Trap v3","QT6FK2548234","199944510901","1","100","Song","PL","0.00000","0.001265504214",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone 2015 Late Trap v3","QT6FK2548234","199944510901","2","100","Song","MX","0.00000","0.001079644849",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone 2015 Late Trap v3","QT6FK2548234","199944510901","38","100","Song","IN","0.00000","0.010163246241",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone 2015 Late Trap v3","QT6FK2548234","199944510901","0","100","Song","GB","0.00000","0.000582486051",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone 2015 Late Trap v3","QT6FK2548234","199944510901","3","100","Song","CA","0.00000","0.005984811608",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone 2015 Late Trap v3","QT6FK2548234","199944510901","215","100","Song","BD","0.00000","0.021799963123",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone 2015 Late Trap v3","QT6FK2548234","199944510901","0","100","Song","AU","0.00000","0.000669513849",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Early Classic Trap v2","QT6FK2548233","199944510901","32","100","Song","US","0.00000","0.044931151454",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Early Classic Trap v2","QT6FK2548233","199944510901","1","100","Song","PL","0.00000","0.001265504214",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Early Classic Trap v2","QT6FK2548233","199944510901","2","100","Song","MX","0.00000","0.001079644849",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Early Classic Trap v2","QT6FK2548233","199944510901","38","100","Song","IN","0.00000","0.010163246241",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Early Classic Trap v2","QT6FK2548233","199944510901","0","100","Song","GB","0.00000","0.000582486051",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Early Classic Trap v2","QT6FK2548233","199944510901","3","100","Song","CA","0.00000","0.005984811608",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Early Classic Trap v2","QT6FK2548233","199944510901","215","100","Song","BD","0.00000","0.021799963123",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone Early Classic Trap v2","QT6FK2548233","199944510901","0","100","Song","AU","0.00000","0.000669513849",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone v1 (TX Country Rap Version)","QT6FK2550455","199944510925","32","100","Song","US","0.00000","0.044931151454",
"2026-01-26","2026-01-26","2025-12","YouTube (ContentID)","T. Work/The Workman Experience","24 Hours In The Zone v1 (TX Country Rap Version)","QT6FK2550455","199944510925","1","100","Song","PL","0.00000","0.001265504214",
